Perfil de Temperatura via solucao analitica
t =  0 5 50 100 500 750 1000 10000
Point Temperature
0.018 20.2268 20.6971 27.2158 33.6072 79.7972 104.01 125.11 266.996 
0.0181 20.0594 20.696 27.2311 33.6127 79.7385 103.92 124.993 266.697 
0.0182 19.8908 20.6949 27.2462 33.618 79.6794 103.83 124.875 266.395 
0.0183 19.7226 20.6939 27.2612 33.6231 79.6199 103.739 124.757 266.093 
0.0184 19.5567 20.693 27.2761 33.6281 79.5599 103.647 124.637 265.788 
0.0185 19.395 20.6921 27.2909 33.633 79.4995 103.555 124.517 265.482 
0.0186 19.239 20.6914 27.3056 33.6377 79.4387 103.462 124.397 265.174 
0.0187 19.0907 20.6907 27.3202 33.6422 79.3774 103.369 124.275 264.865 
0.0188 18.9515 20.6902 27.3346 33.6465 79.3158 103.275 124.153 264.553 
0.0189 18.823 20.6898 27.3489 33.6507 79.2536 103.18 124.03 264.241 
0.019 18.7068 20.6896 27.3631 33.6548 79.1911 103.085 123.907 263.926 
0.0191 18.604 20.6896 27.3772 33.6586 79.1281 102.989 123.782 263.61 
0.0192 18.5158 20.6897 27.3911 33.6623 79.0646 102.892 123.657 263.292 
0.0193 18.4434 20.6901 27.4049 33.6658 79.0007 102.795 123.532 262.973 
0.0194 18.3876 20.6907 27.4186 33.6691 78.9364 102.698 123.405 262.652 
0.0195 18.3492 20.6915 27.4321 33.6723 78.8716 102.6 123.278 262.329 
0.0196 18.3286 20.6925 27.4455 33.6753 78.8064 102.501 123.15 262.004 
0.0197 18.3263 20.6938 27.4588 33.678 78.7407 102.401 123.021 261.678 
0.0198 18.3423 20.6954 27.4719 33.6806 78.6746 102.301 122.891 261.35 
0.0199 18.3768 20.6973 27.4849 33.683 78.608 102.201 122.761 261.021 
0.02 18.4295 20.6994 27.4977 33.6852 78.541 102.1 122.63 260.69 
0.0201 18.5 20.7018 27.5104 33.6873 78.4735 101.998 122.498 260.357 
0.0202 18.5876 20.7045 27.5229 33.6891 78.4055 101.895 122.366 260.023 
0.0203 18.6917 20.7075 27.5353 33.6907 78.3371 101.792 122.233 259.687 
0.0204 18.8113 20.7108 27.5475 33.6921 78.2683 101.688 122.099 259.349 
0.0205 18.9453 20.7145 27.5596 33.6933 78.1989 101.584 121.964 259.01 
0.0206 19.0923 20.7185 27.5715 33.6943 78.1291 101.479 121.828 258.669 
0.0207 19.2509 20.7228 27.5833 33.6951 78.0589 101.374 121.692 258.326 
0.0208 19.4196 20.7275 27.5948 33.6956 77.9881 101.267 121.555 257.982 
0.0209 19.5967 20.7326 27.6062 33.696 77.9169 101.161 121.417 257.635 
0.021 19.7804 20.7381 27.6175 33.6961 77.8452 101.053 121.279 257.288 
0.0211 19.9687 20.744 27.6285 33.696 77.7731 100.945 121.14 256.938 
0.0212 20.1598 20.7504 27.6394 33.6957 77.7005 100.837 121 256.587 
0.0213 20.3515 20.7572 27.6501 33.6952 77.6273 100.727 120.859 256.235 
0.0214 20.542 20.7645 27.6607 33.6944 77.5538 100.617 120.717 255.88 
0.0215 20.729 20.7723 27.671 33.6934 77.4797 100.507 120.575 255.524 
0.0216 20.9105 20.7807 27.6812 33.6921 77.4051 100.395 120.432 255.167 
0.0217 21.0845 20.7897 27.6911 33.6906 77.3301 100.284 120.288 254.807 
0.0218 21.2491 20.7994 27.7009 33.6889 77.2546 100.171 120.143 254.447 
0.0219 21.4023 20.8097 27.7104 33.687 77.1785 100.058 119.998 254.084 
0.022 21.5422 20.8208 27.7198 33.6847 77.102 99.9442 119.851 253.72 
0.0221 21.6673 20.8327 27.729 33.6823 77.025 99.8298 119.704 253.354 
0.0222 21.7758 20.8455 27.7379 33.6796 76.9475 99.7147 119.557 252.986 
0.0223 21.8663 20.8592 27.7467 33.6766 76.8695 99.599 119.408 252.617 
0.0224 21.9377 20.8739 27.7552 33.6734 76.791 99.4826 119.259 252.246 
0.0225 21.9886 20.8896 27.7635 33.6699 76.712 99.3656 119.109 251.873 
0.0226 22.0183 20.9065 27.7716 33.6662 76.6325 99.248 118.958 251.499 
0.0227 22.026 20.9247 27.7794 33.6621 76.5525 99.1296 118.806 251.123 
0.0228 22.0112 20.9441 27.7871 33.6579 76.472 99.0107 118.654 250.746 
0.0229 21.9736 20.965 27.7945 33.6533 76.391 98.891 118.5 250.366 
